Datetime,Episode,Reward,Loss,Value_Loss
2023-10-07 22:20:33,41,-5.245,14.01483929157257,25.578064620494843
2023-10-07 22:20:34,42,-4.220000000000001,6.489842444658279,13.820959210395813
2023-10-07 22:20:34,43,-8.607500000000002,16.691382706165314,30.27532148361206
2023-10-07 22:20:34,44,-8.515,20.381669014692307,35.257277846336365
2023-10-07 22:20:34,45,-6.58,13.689165115356445,26.47696828842163
2023-10-07 22:20:35,46,-5.8925,7.19549947977066,12.898167848587036
2023-10-07 22:20:35,47,-4.32,7.607896208763123,17.062580108642578
2023-10-07 22:20:35,48,-9.0225,17.071274280548096,28.20514941215515
2023-10-07 22:20:36,49,-8.89,14.610913038253784,24.675193548202515
2023-10-07 22:20:36,50,-1.6375000000000002,3.4582188725471497,10.407114028930664
2023-10-07 22:20:36,51,-4.4575,9.629696488380432,19.7304904460907
2023-10-07 22:20:37,52,-5.595000000000001,9.13636302947998,16.770393133163452
2023-10-07 22:20:37,53,-3.2775000000000003,6.1955070197582245,15.146843671798706
2023-10-07 22:20:37,54,-7.260000000000002,15.649422138929367,27.60651469230652
2023-10-07 22:20:37,55,-5.735000000000001,14.923656165599823,27.323057532310486
2023-10-07 22:20:38,56,-1.1075,3.334831863641739,10.994957208633423
2023-10-07 22:20:38,57,-2.165000000000001,1.8940371572971344,6.189620018005371
2023-10-07 22:20:38,58,-8.357500000000002,21.117266535758972,37.334821462631226
2023-10-07 22:20:39,59,-1.615,3.1198020577430725,9.7468022108078
2023-10-07 22:20:39,60,0.5574999999999997,3.5963892340660095,12.308414220809937
2023-10-07 22:20:39,61,-8.5825,17.172600269317627,29.85806703567505
2023-10-07 22:20:39,62,-7.7700000000000005,8.773498773574829,14.503194332122803
2023-10-07 22:20:40,63,-7.517500000000002,23.753254652023315,44.90286636352539
2023-10-07 22:20:40,64,-5.985000000000001,10.442406415939331,18.511062383651733
2023-10-07 22:20:40,65,-4.3050000000000015,7.8902170062065125,15.356333613395691
2023-10-07 22:20:40,66,-7.375000000000001,13.301991045475006,23.649911642074585
2023-10-07 22:20:41,67,-5.420000000000002,12.033930778503418,23.618478298187256
2023-10-07 22:20:41,68,-12.7725,25.438587188720703,43.381418228149414
2023-10-07 22:20:41,69,-1.8375,5.512568801641464,14.020940780639648
2023-10-07 22:20:42,70,-5.235,13.542189091444016,25.563690066337585
2023-10-07 22:20:42,71,-7.029999999999999,11.17035049200058,19.682996034622192
2023-10-07 22:20:42,72,-1.6550000000000007,4.524644434452057,12.163740515708923
2023-10-07 22:20:42,73,-6.190000000000001,23.145159125328064,44.60092556476593
2023-10-07 22:20:43,74,-5.245,10.621393024921417,20.907207489013672
2023-10-07 22:20:43,75,-4.33,6.250641107559204,14.26262354850769
2023-10-07 22:20:43,76,-2.2675000000000005,3.373260021209717,8.721333265304565
2023-10-07 22:20:43,77,-1.7225000000000004,6.506490588188171,16.195499658584595
2023-10-07 22:20:44,78,-3.222500000000001,3.132631629705429,6.482323229312897
2023-10-07 22:20:44,79,-4.835000000000001,7.940879076719284,14.950828909873962
2023-10-07 22:20:44,80,-4.51,10.915157675743103,22.284443855285645
2023-10-07 22:20:44,81,-4.055000000000001,9.577796876430511,19.565279483795166
2023-10-07 22:20:45,82,-4.2524999999999995,13.455698251724243,26.568285703659058
2023-10-07 22:20:45,83,-7.585000000000001,16.350432515144348,28.766972541809082
2023-10-07 22:20:45,84,-2.1700000000000004,4.4615068435668945,10.02948373556137
2023-10-07 22:20:45,85,-3.605000000000001,11.585782319307327,22.647197723388672
2023-10-07 22:20:46,86,-1.0000000000000009,4.346738636493683,11.237748146057129
2023-10-07 22:20:46,87,-6.569999999999999,16.90661531686783,31.261465191841125
2023-10-07 22:20:46,88,-3.0850000000000004,10.659839063882828,21.763535499572754
2023-10-07 22:20:46,89,-5.385,13.136975705623627,24.026142239570618
2023-10-07 22:20:47,90,-1.1925000000000008,4.833043932914734,12.371129751205444
2023-10-07 22:20:47,91,-5.03,13.590925216674805,25.147688508033752
2023-10-07 22:20:47,92,0.7049999999999996,3.864273190498352,12.909505009651184
2023-10-07 22:20:47,93,-1.7925000000000004,4.258226454257965,9.814365088939667
2023-10-07 22:20:48,94,-3.0500000000000003,5.131928324699402,11.570120692253113
2023-10-07 22:20:48,95,-7.250000000000002,15.614509582519531,27.172943353652954
2023-10-07 22:20:48,96,-0.17750000000000032,3.1065289080142975,10.011522650718689
2023-10-07 22:20:48,97,-4.095,7.82313871383667,16.101478099822998
2023-10-07 22:20:49,98,0.05499999999999963,2.8088719844818115,8.981860101222992
2023-10-07 22:20:49,99,-1.3525000000000005,4.769176483154297,11.654752135276794
2023-10-07 22:20:49,100,-0.445,2.2673795223236084,7.389628052711487
2023-10-07 22:20:49,101,0.5724999999999997,2.4215422868728638,8.320202231407166
2023-10-07 22:20:50,102,-1.2400000000000007,4.729896545410156,11.201080918312073
2023-10-07 22:20:50,103,-1.9524999999999997,4.605704993009567,8.459914684295654
2023-10-07 22:20:50,104,-1.3625000000000007,2.450062870979309,5.48515909910202
2023-10-07 22:20:50,105,-3.6375,7.857304126024246,13.10464882850647
2023-10-07 22:20:51,106,1.5999999999999996,1.6559351086616516,6.719728350639343
2023-10-07 22:20:51,107,-4.050000000000001,7.457482993602753,12.530857920646667
2023-10-07 22:20:51,108,-3.3325000000000005,5.680250942707062,10.181833148002625
2023-10-07 22:20:51,109,-4.785,15.832167357206345,27.70986133813858
2023-10-07 22:20:52,110,0.4174999999999993,2.311062753200531,7.173116087913513
2023-10-07 22:20:52,111,-2.9225000000000003,5.354705393314362,8.672319829463959
2023-10-07 22:20:52,112,0.3524999999999996,1.4541334211826324,5.343140423297882
2023-10-07 22:20:52,113,0.6624999999999995,1.9072786271572113,6.71014666557312
2023-10-07 22:20:53,114,1.0525,1.6730184257030487,6.59638249874115
2023-10-07 22:20:53,115,-3.9225000000000008,10.22158208489418,17.335114359855652
2023-10-07 22:20:53,116,0.2374999999999997,2.04806849360466,5.693082332611084
2023-10-07 22:20:53,117,-3.0775,7.11508122086525,12.37834906578064
2023-10-07 22:20:54,118,-3.6849999999999996,8.993210345506668,15.70582640171051
2023-10-07 22:20:54,119,-2.1799999999999997,3.008221685886383,5.094667315483093
2023-10-07 22:20:54,120,1.4374999999999998,1.4430477023124695,5.587565362453461
2023-10-07 22:20:54,121,1.4574999999999998,1.9261564910411835,7.477639436721802
2023-10-07 22:20:55,122,-1.8200000000000003,13.474797368049622,26.256122589111328
2023-10-07 22:20:55,123,-0.1700000000000006,1.7102040350437164,4.8043822050094604
2023-10-07 22:20:55,124,0.32000000000000006,1.2955827713012695,3.9505659341812134
2023-10-07 22:20:55,125,0.9724999999999995,1.310666561126709,5.351541221141815
2023-10-07 22:20:56,126,-1.9225000000000008,7.000860318541527,13.638206899166107
2023-10-07 22:20:56,127,0.985,2.130892887711525,6.652787089347839
2023-10-07 22:20:56,128,1.2324999999999995,1.7097678780555725,6.359603643417358
2023-10-07 22:20:56,129,-4.8050000000000015,17.378309428691864,29.394197046756744
2023-10-07 22:20:57,130,0.2224999999999996,1.2632920742034912,3.6939106583595276
2023-10-07 22:20:57,131,-0.8000000000000004,1.8598826080560684,3.75096333026886
2023-10-07 22:20:57,132,1.1699999999999997,1.3205762058496475,5.500505208969116
2023-10-07 22:20:58,133,-3.0950000000000006,7.650417178869247,12.577998518943787
2023-10-07 22:20:58,134,0.4274999999999993,2.0199747681617737,5.039140284061432
2023-10-07 22:20:58,135,1.1224999999999996,1.3832078576087952,5.3180251121521
2023-10-07 22:20:58,136,-0.6474999999999995,1.6311583369970322,3.431345045566559
2023-10-07 22:20:59,137,-2.165000000000001,9.07358205318451,17.19937813282013
2023-10-07 22:20:59,138,0.9449999999999998,1.2590274214744568,4.5615405440330505
2023-10-07 22:20:59,139,-0.08250000000000032,2.0286504328250885,5.479456603527069
2023-10-07 22:20:59,140,-3.7575000000000003,17.496629655361176,31.67956966161728
2023-10-07 22:21:00,141,-1.4550000000000005,6.855810895562172,13.15045702457428
2023-10-07 22:21:00,142,-0.475,1.9624133706092834,4.703377306461334
2023-10-07 22:21:00,143,-0.39500000000000024,2.2052146792411804,4.940060675144196
2023-10-07 22:21:00,144,-2.5724999999999993,7.294874995946884,13.355762720108032
2023-10-07 22:21:01,145,-2.3825000000000007,17.953084349632263,34.303465843200684
2023-10-07 22:21:01,146,-1.6400000000000001,10.207554996013641,19.622421145439148
2023-10-07 22:21:01,147,0.7324999999999997,1.5619325637817383,4.498380362987518
2023-10-07 22:21:01,148,0.06499999999999939,2.2890736758708954,5.2699360847473145
2023-10-07 22:21:02,149,-0.7625000000000006,5.930829495191574,11.464085936546326
2023-10-07 22:21:02,150,-5.535,25.661237984895706,45.71332448720932
2023-10-07 22:21:02,151,-0.7525000000000004,5.019831597805023,9.406659483909607
2023-10-07 22:21:02,152,-3.7425000000000006,13.402444452047348,24.33745002746582
2023-10-07 22:21:03,153,0.7649999999999997,1.2210671603679657,4.306272447109222
2023-10-07 22:21:03,154,-0.3925000000000002,1.7744961082935333,3.9946446418762207
2023-10-07 22:21:03,155,1.1549999999999998,1.7407588362693787,6.911888003349304
2023-10-07 22:21:03,156,-0.3150000000000004,4.93573784828186,10.123189210891724
2023-10-07 22:21:04,157,-1.0100000000000002,5.529961138963699,11.428262829780579
2023-10-07 22:21:04,158,-0.2550000000000009,4.929881364107132,9.961180925369263
2023-10-07 22:21:04,159,-2.5850000000000004,9.188816219568253,17.04801833629608
2023-10-07 22:21:04,160,-0.2900000000000005,1.8128749430179596,4.985637307167053
2023-10-07 22:21:05,161,2.085,1.5760568678379059,6.62486457824707
2023-10-07 22:21:05,162,0.4175,1.1322221606969833,4.179075300693512
2023-10-07 22:21:05,163,0.7274999999999999,1.5247515439987183,5.392342269420624
2023-10-07 22:21:06,164,-2.000000000000001,10.763495564460754,20.425464630126953
2023-10-07 22:21:06,165,1.5924999999999994,1.3972159922122955,5.944380044937134
2023-10-07 22:21:06,166,1.5549999999999997,1.5496557652950287,6.3240063190460205
2023-10-07 22:21:06,167,-1.4825000000000004,6.32037740945816,11.378192782402039
2023-10-07 22:21:07,168,0.7949999999999995,1.1406086087226868,3.9753411412239075
2023-10-07 22:21:07,169,1.0924999999999994,1.3636986464262009,4.81258499622345
2023-10-07 22:21:07,170,-0.46750000000000014,4.727660953998566,9.639121890068054
2023-10-07 22:21:07,171,-1.5350000000000001,5.825161263346672,10.183925867080688
2023-10-07 22:21:08,172,-0.6375000000000005,3.0584684312343597,6.325563609600067
2023-10-07 22:21:08,173,0.46999999999999953,1.5196935832500458,4.779184103012085
2023-10-07 22:21:08,174,0.9599999999999997,1.3628962635993958,5.070570170879364
2023-10-07 22:21:08,175,0.7524999999999998,1.1409040987491608,3.765253007411957
2023-10-07 22:21:09,176,-3.215,7.401965141296387,13.009258449077606
2023-10-07 22:21:09,177,1.2249999999999996,1.3544929325580597,4.875099003314972
2023-10-07 22:21:09,178,-1.9575,4.619667738676071,8.017972946166992
2023-10-07 22:21:09,179,0.7099999999999995,1.2697327136993408,3.9542977809906006
2023-10-07 22:21:10,180,0.4299999999999995,1.456332117319107,3.748138725757599
2023-10-07 22:21:10,181,0.07499999999999951,1.2085949331521988,3.5945637226104736
2023-10-07 22:21:10,182,0.4724999999999995,1.3442316055297852,3.678033411502838
2023-10-07 22:21:10,183,-0.7850000000000001,2.124307692050934,3.6824294328689575
2023-10-07 22:21:11,184,-0.8650000000000003,5.160874783992767,9.679811418056488
2023-10-07 22:21:11,185,-1.2175000000000002,6.00723060965538,10.715973556041718
2023-10-07 22:21:11,186,-0.11000000000000029,2.2011902928352356,5.0972654819488525
2023-10-07 22:21:11,187,-0.8625000000000006,4.917260840535164,9.38911509513855
2023-10-07 22:21:12,188,-0.22500000000000042,1.8216620981693268,3.6935089826583862
2023-10-07 22:21:12,189,-0.0025000000000001688,1.5469564199447632,4.285540342330933
2023-10-07 22:21:12,190,0.29249999999999965,1.7351219356060028,4.571134865283966
2023-10-07 22:21:12,191,0.5499999999999998,1.290907934308052,4.009437024593353
2023-10-07 22:21:13,192,-0.08750000000000013,1.257054179906845,3.379861533641815
2023-10-07 22:21:13,193,1.9825,1.0211721360683441,4.447975397109985
2023-10-07 22:21:13,194,0.4949999999999999,1.2431357502937317,3.3535320162773132
2023-10-07 22:21:13,195,-0.48500000000000076,5.4405617117881775,11.010018587112427
2023-10-07 22:21:14,196,0.07499999999999951,2.4645095765590668,5.260721445083618
2023-10-07 22:21:14,197,-0.15500000000000058,2.1836105585098267,4.225204110145569
2023-10-07 22:21:14,198,0.9899999999999997,1.4647675156593323,4.438175559043884
2023-10-07 22:21:14,199,1.9949999999999997,0.9474849998950958,3.9855852723121643
2023-10-07 22:21:15,200,1.7499999999999996,1.1944629997015,4.185031294822693
2023-10-07 22:21:15,201,0.6899999999999998,1.4220943450927734,3.405291497707367
2023-10-07 22:21:15,202,1.475,1.4668349623680115,5.057023465633392
2023-10-07 22:21:15,203,-0.39500000000000035,1.8970132321119308,3.8159276247024536
2023-10-07 22:21:16,204,0.4524999999999998,1.3091729432344437,3.637068748474121
2023-10-07 22:21:16,205,0.14499999999999982,1.4354954659938812,3.44311386346817
2023-10-07 22:21:16,206,1.4525000000000001,0.8637450486421585,3.7489905953407288
2023-10-07 22:21:16,207,0.44749999999999956,2.1779054403305054,5.419353127479553
2023-10-07 22:21:17,208,-2.045000000000001,8.485443040728569,15.367058396339417
2023-10-07 22:21:17,209,1.7874999999999996,1.0411823689937592,3.8298032879829407
2023-10-07 22:21:17,210,-1.2174999999999998,8.232550293207169,14.891749560832977
2023-10-07 22:21:18,211,1.2024999999999997,1.4999286383390427,4.053146243095398
2023-10-07 22:21:18,212,1.5474999999999994,1.5037256926298141,4.4088892340660095
2023-10-07 22:21:18,213,1.1424999999999998,0.9983400851488113,3.1401886343955994
2023-10-07 22:21:18,214,0.6024999999999995,1.503848984837532,3.770588994026184
2023-10-07 22:21:19,215,1.0399999999999998,1.224312201142311,3.5048921704292297
2023-10-07 22:21:19,216,0.9624999999999995,1.0448514074087143,3.0712538957595825
2023-10-07 22:21:19,217,0.8699999999999996,2.1269789189100266,4.838919579982758
2023-10-07 22:21:19,218,0.40749999999999975,1.4647437036037445,3.4164835810661316
2023-10-07 22:21:20,219,1.2349999999999999,1.17095585167408,3.6306026577949524
2023-10-07 22:21:20,220,-0.9800000000000002,5.05487522482872,9.04122281074524
2023-10-07 22:21:20,221,0.04249999999999965,1.713083639740944,3.0675227642059326
2023-10-07 22:21:20,222,0.3749999999999992,2.134393721818924,4.147041916847229
2023-10-07 22:21:21,223,1.3799999999999994,1.2473531812429428,3.8986892700195312
2023-10-07 22:21:21,224,0.8824999999999994,1.595474973320961,3.4935283064842224
2023-10-07 22:21:21,225,0.5974999999999996,1.4062786847352982,3.036848723888397
2023-10-07 22:21:21,226,0.3249999999999994,2.156711667776108,4.283230483531952
2023-10-07 22:21:22,227,1.7874999999999994,0.9035902619361877,3.1556385159492493
2023-10-07 22:21:22,228,0.5824999999999999,1.7219776958227158,3.869261085987091
2023-10-07 22:21:22,229,1.5124999999999993,0.9520638138055801,2.7162557244300842
2023-10-07 22:21:22,230,0.6024999999999998,1.7312676906585693,3.36150062084198
2023-10-07 22:21:23,231,-0.705,2.5511445701122284,3.8979546427726746
2023-10-07 22:21:23,232,1.1524999999999999,1.136383295059204,2.981882631778717
2023-10-07 22:21:23,233,-0.04750000000000018,2.115301877260208,3.966054916381836
2023-10-07 22:21:23,234,-1.6950000000000005,7.428411573171616,11.92026937007904
2023-10-07 22:21:24,235,1.3175,1.0166673362255096,2.986101984977722
2023-10-07 22:21:24,236,-1.9725000000000001,8.14606574177742,13.930186808109283
2023-10-07 22:21:24,237,0.6074999999999995,1.4545060098171234,3.951191008090973
2023-10-07 22:21:24,238,0.8524999999999996,1.0916705429553986,3.4965131282806396
2023-10-07 22:21:25,239,-0.5625000000000004,3.9131253510713577,6.4829713106155396
2023-10-07 22:21:25,240,1.6199999999999997,0.948949009180069,3.0046258568763733
2023-10-07 22:21:25,241,1.5524999999999995,0.9360291510820389,3.7954850792884827
2023-10-07 22:21:25,242,1.1399999999999997,0.907396987080574,2.699357748031616
2023-10-07 22:21:26,243,1.4174999999999995,0.9262054413557053,2.742700219154358
2023-10-07 22:21:26,244,0.32499999999999984,2.1088765412569046,4.089925467967987
2023-10-07 22:21:26,245,1.4774999999999998,1.1583968997001648,3.2474606037139893
2023-10-07 22:21:27,246,1.7624999999999997,0.8737672418355942,2.776375651359558
2023-10-07 22:21:27,247,0.25999999999999923,2.4743548929691315,3.9429062008857727
2023-10-07 22:21:27,248,0.2699999999999997,2.190690889954567,4.722447574138641
2023-10-07 22:21:27,249,0.7174999999999996,1.237670361995697,2.8065642714500427
2023-10-07 22:21:28,250,0.37499999999999944,1.4554859399795532,3.1686530709266663
2023-10-07 22:21:28,251,0.20000000000000007,2.015638545155525,3.34335994720459
2023-10-07 22:21:28,252,0.25499999999999967,1.5905429124832153,3.116356670856476
2023-10-07 22:21:28,253,1.3699999999999992,1.1807112395763397,3.2615625262260437
2023-10-07 22:21:29,254,1.2849999999999997,1.3825388550758362,2.974847733974457
2023-10-07 22:21:29,255,0.8874999999999997,2.2298577576875687,4.445608735084534
2023-10-07 22:21:29,256,1.4974999999999998,1.0950888097286224,3.146661639213562
2023-10-07 22:21:29,257,0.3824999999999996,2.111146941781044,3.266228675842285
2023-10-07 22:21:30,258,1.9924999999999997,0.9963375926017761,3.40703946352005
2023-10-07 22:21:30,259,1.0624999999999996,1.4849960207939148,3.326815366744995
2023-10-07 22:21:30,260,1.1824999999999997,1.0885238200426102,3.0894322395324707
2023-10-07 22:21:30,261,1.0699999999999996,1.5128165781497955,3.494076430797577
2023-10-07 22:21:31,262,1.0399999999999998,1.7128828912973404,3.389522612094879
2023-10-07 22:21:31,263,1.5624999999999998,1.189983993768692,2.9078437089920044
2023-10-07 22:21:31,264,1.2125,1.5555255562067032,3.3971869945526123
2023-10-07 22:21:31,265,1.8374999999999995,0.7875907123088837,2.8239904046058655
2023-10-07 22:21:32,266,0.5649999999999997,1.97190560400486,3.4828758239746094
2023-10-07 22:21:32,267,0.49999999999999967,2.587769716978073,4.8098931312561035
2023-10-07 22:21:32,268,1.5649999999999995,1.1546907126903534,3.0155856013298035
2023-10-07 22:21:32,269,0.9724999999999997,1.643604353070259,3.2887444496154785
2023-10-07 22:21:33,270,0.7899999999999997,2.0086112171411514,3.502903699874878
2023-10-07 22:21:33,271,1.9524999999999997,0.778251051902771,2.637131631374359
2023-10-07 22:21:33,272,1.6749999999999994,0.7700488269329071,2.8795469999313354
2023-10-07 22:21:33,273,0.44749999999999956,1.8511552065610886,3.63998544216156
2023-10-07 22:21:34,274,1.0724999999999998,2.106798440217972,4.177516996860504
2023-10-07 22:21:34,275,1.335,0.9102612286806107,2.378174066543579
2023-10-07 22:21:34,276,-1.9600000000000004,10.708862379193306,18.17262750864029
2023-10-07 22:21:34,277,2.0199999999999996,0.7608954906463623,2.7925437688827515
2023-10-07 22:21:35,278,0.3824999999999992,2.0612066984176636,3.607960045337677
2023-10-07 22:21:35,279,2.1199999999999997,0.9645615369081497,3.211907744407654
2023-10-07 22:21:35,280,1.3624999999999998,1.2458257377147675,2.9240837693214417
2023-10-07 22:21:35,281,0.25499999999999967,1.7270136922597885,2.894310474395752
2023-10-07 22:21:36,282,2.0024999999999995,0.9152327179908752,3.1909143328666687
2023-10-07 22:21:36,283,0.08500000000000008,1.7707983553409576,3.0823196172714233
2023-10-07 22:21:36,284,0.6375000000000002,1.3878613784909248,2.4275477528572083
2023-10-07 22:21:36,285,-2.1875000000000013,11.376777440309525,18.90682679414749
2023-10-07 22:21:37,286,-0.8075000000000001,8.017863050103188,14.856319308280945
2023-10-07 22:21:37,287,1.3599999999999999,1.0373585224151611,2.8535258173942566
2023-10-07 22:21:37,288,1.2999999999999998,1.0700437426567078,2.978164792060852
2023-10-07 22:21:37,289,1.5499999999999998,0.6435251832008362,2.759252905845642
2023-10-07 22:21:38,290,0.8049999999999999,0.9239585846662521,2.544719099998474
2023-10-07 22:21:38,291,1.2799999999999998,1.0565121471881866,3.4093928933143616
2023-10-07 22:21:38,292,1.4674999999999996,0.9830964207649231,2.8452658653259277
2023-10-07 22:21:39,293,-0.6750000000000006,6.057885453104973,10.7245934009552
2023-10-07 22:21:39,294,0.9375000000000001,1.3646636754274368,3.2420060634613037
2023-10-07 22:21:39,295,1.5149999999999997,0.8784180730581284,2.8616800904273987
2023-10-07 22:21:39,296,1.3024999999999998,1.0961138531565666,3.23551744222641
2023-10-07 22:21:40,297,1.2849999999999997,0.9810033440589905,2.8383283615112305
2023-10-07 22:21:40,298,0.19999999999999996,4.002595528960228,7.419385671615601
2023-10-07 22:21:40,299,-0.6425000000000002,9.887510418891907,17.911391377449036
2023-10-07 22:21:40,300,0.6024999999999993,1.6239393651485443,3.3790090084075928
2023-10-07 22:21:41,301,0.9774999999999996,1.2819444313645363,2.684673845767975
2023-10-07 22:21:41,302,0.07249999999999981,1.757356345653534,3.6156991124153137
2023-10-07 22:21:41,303,0.6674999999999994,1.8118926286697388,3.425203025341034
2023-10-07 22:21:41,304,0.9675,1.3041767328977585,3.00151789188385
2023-10-07 22:21:42,305,-2.9274999999999993,20.102632880210876,36.46554446220398
2023-10-07 22:21:42,306,1.7224999999999997,0.6688567101955414,2.5918297171592712
2023-10-07 22:21:42,307,-0.1475000000000004,2.4223651736974716,3.9909122586250305
2023-10-07 22:21:43,308,0.6375000000000001,1.295812301337719,3.0220444798469543
2023-10-07 22:21:43,309,1.5774999999999997,1.054469108581543,3.205120265483856
2023-10-07 22:21:43,310,-1.9275,7.42659866809845,11.917504966259003
2023-10-07 22:21:43,311,1.0999999999999996,0.9880669713020325,3.088612914085388
2023-10-07 22:21:44,312,0.9599999999999994,1.1661385148763657,2.7026520371437073
2023-10-07 22:21:44,313,1.0474999999999999,0.9665751457214355,3.111798584461212
2023-10-07 22:21:44,314,1.0374999999999999,0.9584158584475517,2.7667248845100403
2023-10-07 22:21:44,315,1.2624999999999997,1.0872477889060974,3.1641538739204407
2023-10-07 22:21:45,316,0.3574999999999997,1.843257576227188,3.2955843210220337
2023-10-07 22:21:45,317,0.19249999999999945,1.9071943759918213,3.834585189819336
2023-10-07 22:21:45,318,1.2699999999999996,0.9829325079917908,3.450447380542755
2023-10-07 22:21:46,319,0.3299999999999994,1.8229984194040298,4.010476171970367
2023-10-07 22:21:46,320,1.4674999999999998,0.9477826654911041,2.7026862502098083
2023-10-07 22:21:46,321,-3.617500000000001,24.355895183980465,45.095454037189484
2023-10-07 22:21:46,322,0.6474999999999997,1.2609863579273224,3.289622485637665
2023-10-07 22:21:47,323,-2.0650000000000004,7.826926670968533,13.603371441364288
2023-10-07 22:21:47,324,1.3224999999999998,0.7433946654200554,2.6367293000221252
2023-10-07 22:21:47,325,0.6974999999999996,1.0327424556016922,2.9534246921539307
2023-10-07 22:21:47,326,-0.23000000000000032,1.489908680319786,3.12467223405838
2023-10-07 22:21:48,327,0.7724999999999999,1.4794928133487701,3.890071451663971
2023-10-07 22:21:48,328,-1.5900000000000003,7.673271834850311,14.623651623725891
2023-10-07 22:21:48,329,0.11000000000000021,1.462577536702156,3.253593623638153
2023-10-07 22:21:48,330,1.1824999999999997,0.9401151239871979,3.4390445947647095
2023-10-07 22:21:49,331,1.8399999999999994,0.7668628692626953,3.1930289268493652
2023-10-07 22:21:49,332,1.3874999999999993,0.7919793426990509,3.663797616958618
2023-10-07 22:21:49,333,1.2699999999999996,1.3066458404064178,3.459505081176758
2023-10-07 22:21:49,334,1.0425,1.9222225993871689,4.149962484836578
2023-10-07 22:21:50,335,1.7199999999999998,0.7385217696428299,2.9250521659851074
2023-10-07 22:21:50,336,1.4574999999999996,0.7786061465740204,3.231598913669586
2023-10-07 22:21:50,337,-2.3524999999999996,19.170285791158676,34.513351798057556
2023-10-07 22:21:50,338,1.3299999999999996,1.2473768889904022,2.9768407940864563
2023-10-07 22:21:51,339,1.2224999999999997,1.2351170629262924,2.8218998312950134
2023-10-07 22:21:51,340,-0.015000000000000097,3.146538555622101,5.504526138305664
2023-10-07 22:21:51,341,-1.69,9.319905549287796,15.496352672576904
2023-10-07 22:21:52,342,1.4224999999999999,1.1964437812566757,2.726342558860779
2023-10-07 22:21:52,343,1.0874999999999995,1.466293215751648,2.9084190130233765
2023-10-07 22:21:52,344,-0.2425000000000007,2.9341373592615128,4.777414679527283
2023-10-07 22:21:52,345,1.4324999999999992,1.1695352494716644,2.71638423204422
2023-10-07 22:21:53,346,1.5124999999999993,0.9833010286092758,2.4542540311813354
